phase1_solution_length,phase2_solution_length,solution_length,phase1_move_count,phase2_move_count,move_count,phase1_solve_time,phase2_solve_time,solve_time
9,15,24,10409,2685688,2696097,0.000452,0.045595,0.046047
10,14,24,12297,535941,548238,0.000525,0.010293,0.010818
8,14,22,574,193396,193970,0.000027,0.003556,0.003583
8,16,24,1385,1927024,1928409,0.000062,0.033270,0.033332
10,13,23,48364,181159,229523,0.001875,0.003445,0.005320
10,13,23,61185,444946,506131,0.002106,0.008549,0.010655
10,14,24,63426,589213,652639,0.002431,0.013410,0.015841
9,16,25,3960,3778035,3781995,0.000179,0.071084,0.071263
9,14,23,2358,2015493,2017851,0.000115,0.035413,0.035528
10,15,25,30813,1013551,1044364,0.001333,0.018014,0.019347
10,15,25,14045,767920,781965,0.000581,0.013291,0.013872
10,14,24,83625,1155811,1239436,0.003061,0.023808,0.026869
10,14,24,40557,484413,524970,0.001570,0.010351,0.011921
9,15,24,2445,2419312,2421757,0.000115,0.044189,0.044304
8,14,22,660,215520,216180,0.000029,0.003752,0.003781
8,14,22,803,1375149,1375952,0.000036,0.023210,0.023246
9,14,23,7645,67485,75130,0.000350,0.001199,0.001549
10,15,25,26610,611406,638016,0.001061,0.010938,0.011999
10,12,22,29757,40873,70630,0.001243,0.000846,0.002089
9,14,23,4108,58184,62292,0.000157,0.001399,0.001556
9,14,23,5413,324613,330026,0.000222,0.006274,0.006496
9,15,24,4992,953885,958877,0.000212,0.019694,0.019906
10,15,25,122966,1268042,1391008,0.004131,0.027313,0.031444
10,13,23,17759,112478,130237,0.000781,0.002659,0.003440
10,14,24,16219,494822,511041,0.000762,0.010991,0.011753
10,14,24,22444,3283736,3306180,0.001057,0.058262,0.059319
9,12,21,7798,76720,84518,0.000339,0.001356,0.001695
9,14,23,13293,243885,257178,0.000435,0.004509,0.004944
10,14,24,44153,204866,249019,0.001771,0.003662,0.005433
10,15,25,24087,6602488,6626575,0.000853,0.112592,0.113445
10,13,23,39777,6945,46722,0.001446,0.000171,0.001617
10,14,24,23814,649698,673512,0.000916,0.011575,0.012491
10,14,24,9776,360981,370757,0.000399,0.007116,0.007515
10,13,23,62808,109917,172725,0.002263,0.002164,0.004427
10,14,24,11137,93526,104663,0.000447,0.002074,0.002521
9,13,22,2634,63140,65774,0.000115,0.001367,0.001482
10,15,25,6374,3391987,3398361,0.000295,0.070433,0.070728
10,12,22,16964,65376,82340,0.001340,0.002225,0.003565
10,14,24,30234,351353,381587,0.001288,0.007298,0.008586
9,14,23,985,643684,644669,0.000046,0.014677,0.014723
9,14,23,13574,66306,79880,0.000683,0.001701,0.002384
10,15,25,17120,1869727,1886847,0.000847,0.040622,0.041469
9,14,23,2730,100771,103501,0.000136,0.002146,0.002282
10,13,23,15084,321903,336987,0.000700,0.005979,0.006679
8,13,21,770,384083,384853,0.000036,0.007412,0.007448
9,14,23,10079,329499,339578,0.000443,0.006321,0.006764
9,12,21,1433,111636,113069,0.000072,0.002074,0.002146
9,16,25,4255,963516,967771,0.000198,0.019127,0.019325
10,14,24,4473,552868,557341,0.000225,0.010386,0.010611
9,15,24,8643,4218126,4226769,0.000346,0.076538,0.076884
8,14,22,479,309370,309849,0.000023,0.005475,0.005498
10,14,24,46303,143196,189499,0.001661,0.002765,0.004426
10,13,23,42177,73113,115290,0.001558,0.001389,0.002947
10,12,22,16491,5727,22218,0.000609,0.000129,0.000738
10,14,24,36643,314654,351297,0.001347,0.006993,0.008340
9,13,22,11987,966629,978616,0.000488,0.020650,0.021138
9,15,24,5346,719262,724608,0.000269,0.014819,0.015088
10,15,25,63485,1290780,1354265,0.002410,0.026347,0.028757
11,16,27,112539,2424297,2536836,0.003791,0.051365,0.055156
10,13,23,35360,157311,192671,0.001472,0.003128,0.004600
10,13,23,38399,22382,60781,0.001391,0.000585,0.001976
8,14,22,856,40451,41307,0.000036,0.001071,0.001107
9,13,22,5039,26530,31569,0.000225,0.000567,0.000792
10,15,25,6429,3955937,3962366,0.000269,0.073723,0.073992
9,15,24,1831,3857441,3859272,0.000087,0.066736,0.066823
9,15,24,11867,4141926,4153793,0.000531,0.071861,0.072392
9,14,23,2302,222948,225250,0.000121,0.004167,0.004288
9,11,20,542,2012,2554,0.000026,0.000046,0.000072
10,14,24,36967,42939,79906,0.001546,0.001028,0.002574
10,13,23,53168,414854,468022,0.001859,0.008434,0.010293
10,15,25,22761,390648,413409,0.001021,0.010164,0.011185
10,14,24,33681,1164133,1197814,0.001544,0.026614,0.028158
10,15,25,66214,802030,868244,0.002801,0.018778,0.021579
9,15,24,4787,834587,839374,0.000245,0.018242,0.018487
10,14,24,34603,564625,599228,0.001377,0.011290,0.012667
10,14,24,11758,211440,223198,0.000531,0.005074,0.005605
10,12,22,23773,61598,85371,0.001099,0.001484,0.002583
9,13,22,5531,120600,126131,0.000229,0.002712,0.002941
10,14,24,11790,1051704,1063494,0.000517,0.023771,0.024288
10,13,23,16945,300488,317433,0.000762,0.006704,0.007466
9,13,22,6693,969972,976665,0.000313,0.018478,0.018791
8,13,21,2126,63325,65451,0.000093,0.001207,0.001300
10,14,24,13288,1435142,1448430,0.000540,0.024818,0.025358
9,15,24,1293,1507271,1508564,0.000059,0.026173,0.026232
10,14,24,63630,21389,85019,0.002424,0.000626,0.003050
9,16,25,7380,5137578,5144958,0.000247,0.093925,0.094172
9,13,22,6624,2867,9491,0.000292,0.000071,0.000363
11,12,23,109703,26866,136569,0.003995,0.000613,0.004608
10,14,24,18736,402239,420975,0.000605,0.009300,0.009905
10,15,25,70790,2952937,3023727,0.002809,0.061146,0.063955
10,16,26,31224,2923383,2954607,0.001302,0.061070,0.062372
9,15,24,3247,1343083,1346330,0.000169,0.024079,0.024248
9,15,24,20579,1318210,1338789,0.000870,0.024855,0.025725
10,15,25,58499,621568,680067,0.002408,0.013099,0.015507
10,12,22,24757,101047,125804,0.001040,0.002103,0.003143
10,15,25,55214,3057516,3112730,0.002357,0.060111,0.062468
10,15,25,35646,3804971,3840617,0.001477,0.064995,0.066472
9,15,24,4132,783033,787165,0.000215,0.013978,0.014193
9,13,22,1591,55661,57252,0.000082,0.001000,0.001082
10,16,26,7986,2037545,2045531,0.000408,0.036206,0.036614
10,15,25,58947,1285360,1344307,0.002250,0.023543,0.025793
9,12,21,10458,8247,18705,0.000448,0.000157,0.000605
10,13,23,86829,67433,154262,0.002857,0.001559,0.004416
10,13,23,9371,90667,100038,0.000378,0.001938,0.002316
10,13,23,13878,41238,55116,0.000528,0.001095,0.001623
9,13,22,1207,74213,75420,0.000054,0.001675,0.001729
10,13,23,14975,150746,165721,0.000632,0.003611,0.004243
9,15,24,7016,1219882,1226898,0.000311,0.030081,0.030392
10,14,24,33592,586374,619966,0.001442,0.013387,0.014829
11,13,24,119382,53790,173172,0.004523,0.001355,0.005878
9,14,23,1725,23816,25541,0.000076,0.000827,0.000903
9,13,22,4482,361572,366054,0.000194,0.008537,0.008731
9,13,22,16442,512132,528574,0.000566,0.011723,0.012289
10,13,23,73785,890048,963833,0.002870,0.019700,0.022570
9,14,23,7575,114516,122091,0.000356,0.002713,0.003069
9,15,24,1858,2368285,2370143,0.000084,0.047604,0.047688
9,13,22,3323,46237,49560,0.000146,0.000921,0.001067
10,14,24,19092,189412,208504,0.000782,0.003731,0.004513
9,16,25,4378,4789690,4794068,0.000197,0.082869,0.083066
10,13,23,14377,795331,809708,0.000584,0.013608,0.014192
10,14,24,19111,57640,76751,0.000828,0.001078,0.001906
8,13,21,520,11900,12420,0.000019,0.000233,0.000252
9,13,22,25509,448285,473794,0.000946,0.008033,0.008979
9,13,22,2484,12956,15440,0.000114,0.000265,0.000379
9,13,22,7457,6050,13507,0.000310,0.000132,0.000442
10,13,23,40740,81262,122002,0.001431,0.001854,0.003285
10,15,25,22654,852429,875083,0.000832,0.019551,0.020383
10,14,24,28757,100348,129105,0.001239,0.002346,0.003585
10,15,25,25709,2517802,2543511,0.001078,0.049130,0.050208
10,15,25,9300,922570,931870,0.000401,0.016446,0.016847
9,15,24,1531,593148,594679,0.000073,0.011174,0.011247
9,15,24,5682,2575460,2581142,0.000284,0.045357,0.045641
9,14,23,12983,208227,221210,0.000538,0.003862,0.004400
9,15,24,4574,364493,369067,0.000212,0.006418,0.006630
9,13,22,8373,56524,64897,0.000366,0.000959,0.001325
9,14,23,2832,691373,694205,0.000139,0.012075,0.012214
10,14,24,9893,182066,191959,0.000443,0.003299,0.003742
9,14,23,5082,244786,249868,0.000206,0.004313,0.004519
10,10,20,23083,251,23334,0.000951,0.000010,0.000961
10,15,25,27927,414890,442817,0.000990,0.008262,0.009252
10,15,25,85308,641043,726351,0.003249,0.014911,0.018160
10,14,24,68544,320052,388596,0.002726,0.007788,0.010514
8,15,23,1070,4165723,4166793,0.000040,0.080786,0.080826
10,14,24,11961,56284,68245,0.000541,0.001138,0.001679
9,15,24,5830,344015,349845,0.000254,0.007350,0.007604
8,15,23,870,406335,407205,0.000046,0.008343,0.008389
9,15,24,4082,15991985,15996067,0.000202,0.292260,0.292462
9,15,24,765,582902,583667,0.000042,0.012764,0.012806
9,13,22,658,42164,42822,0.000038,0.000843,0.000881
10,15,25,26699,3985819,4012518,0.001123,0.071572,0.072695
9,15,24,4248,9126111,9130359,0.000210,0.160185,0.160395
10,15,25,46773,1594356,1641129,0.002019,0.041285,0.043304
10,15,25,23115,486889,510004,0.001088,0.011500,0.012588
9,13,22,1049,92492,93541,0.000054,0.002169,0.002223
8,14,22,2288,829716,832004,0.000112,0.018965,0.019077
10,14,24,11748,97758,109506,0.000541,0.002670,0.003211
11,13,24,142130,76832,218962,0.005308,0.001949,0.007257
9,13,22,3455,8933,12388,0.000142,0.000231,0.000373
10,15,25,26466,538978,565444,0.000939,0.012843,0.013782
9,13,22,4329,215452,219781,0.000202,0.004985,0.005187
10,14,24,27892,1002790,1030682,0.001284,0.020611,0.021895
10,15,25,29536,2363307,2392843,0.001268,0.046091,0.047359
10,14,24,3479,823784,827263,0.000177,0.014600,0.014777
10,14,24,5229,20944,26173,0.000250,0.000509,0.000759
9,14,23,2834,38019,40853,0.000140,0.000736,0.000876
11,16,27,87739,3906573,3994312,0.003100,0.073949,0.077049
9,15,24,3248,2952485,2955733,0.000145,0.054289,0.054434
8,14,22,321,67232,67553,0.000018,0.001293,0.001311
10,13,23,24318,161322,185640,0.001035,0.002887,0.003922
10,13,23,39343,214319,253662,0.001495,0.004079,0.005574
9,13,22,4444,1118890,1123334,0.000197,0.022299,0.022496
10,12,22,34804,23690,58494,0.001324,0.000464,0.001788
10,16,26,20056,5126810,5146866,0.000791,0.090696,0.091487
8,14,22,690,1164123,1164813,0.000072,0.022010,0.022082
9,14,23,728,1310852,1311580,0.000076,0.022426,0.022502
10,16,26,21935,5710934,5732869,0.000946,0.115091,0.116037
10,15,25,30996,29639493,29670489,0.001235,0.563760,0.564995
9,15,24,2015,1095785,1097800,0.000112,0.020914,0.021026
10,13,23,21068,29509,50577,0.000942,0.000613,0.001555
10,15,25,42096,3378000,3420096,0.001441,0.062384,0.063825
9,14,23,5446,134961,140407,0.000288,0.002790,0.003078
9,16,25,9567,6868255,6877822,0.000452,0.118436,0.118888
9,15,24,4565,1077577,1082142,0.000215,0.019237,0.019452
10,15,25,30138,2868752,2898890,0.001215,0.050618,0.051833
7,15,22,294,233593,233887,0.000016,0.004472,0.004488
9,15,24,19977,1703995,1723972,0.000788,0.031115,0.031903
9,15,24,5049,433107,438156,0.000261,0.007952,0.008213
9,15,24,5894,374613,380507,0.000269,0.006804,0.007073
10,13,23,23187,43105,66292,0.000977,0.000898,0.001875
10,16,26,34814,2407342,2442156,0.001314,0.056322,0.057636
10,14,24,27882,2989495,3017377,0.001205,0.055623,0.056828
8,15,23,390,1785174,1785564,0.000024,0.041737,0.041761
10,15,25,14313,353655,367968,0.000783,0.008990,0.009773
10,13,23,13753,53947,67700,0.000712,0.001431,0.002143
10,13,23,9607,46033,55640,0.000499,0.001135,0.001634
11,15,26,121950,1053291,1175241,0.004796,0.026248,0.031044
9,15,24,1392,643297,644689,0.000083,0.014836,0.014919
9,13,22,5312,60565,65877,0.000297,0.001536,0.001833
10,13,23,11554,541304,552858,0.000544,0.011671,0.012215
9,15,24,7274,244983,252257,0.000345,0.005393,0.005738
9,12,21,8486,225329,233815,0.000387,0.004799,0.005186
8,13,21,590,303590,304180,0.000031,0.007045,0.007076
10,15,25,13545,527400,540945,0.000708,0.012079,0.012787
9,13,22,3064,304005,307069,0.000174,0.006660,0.006834
10,14,24,26456,129094,155550,0.001208,0.003096,0.004304
11,15,26,117301,905308,1022609,0.004542,0.020967,0.025509
9,14,23,4889,802327,807216,0.000242,0.017954,0.018196
10,15,25,33538,552270,585808,0.001433,0.012719,0.014152
10,14,24,41299,250481,291780,0.001842,0.005879,0.007721
10,13,23,5800,374241,380041,0.000305,0.008548,0.008853
9,14,23,8834,179009,187843,0.000432,0.004259,0.004691
10,14,24,7564,673510,681074,0.000368,0.014630,0.014998
9,14,23,6686,186822,193508,0.000340,0.004466,0.004806
8,14,22,372,131738,132110,0.000020,0.003087,0.003107
9,15,24,4006,858414,862420,0.000233,0.020432,0.020665
10,13,23,11033,22814,33847,0.000604,0.000650,0.001254
10,16,26,15217,1776715,1791932,0.000792,0.043990,0.044782
10,15,25,12343,472168,484511,0.000644,0.010941,0.011585
10,14,24,12977,161161,174138,0.000676,0.003817,0.004493
10,15,25,23855,1275558,1299413,0.001171,0.029061,0.030232
10,15,25,64296,1133676,1197972,0.002883,0.025918,0.028801
10,13,23,23641,552338,575979,0.001153,0.012386,0.013539
10,14,24,15832,141394,157226,0.000814,0.003465,0.004279
9,12,21,7607,2286,9893,0.000390,0.000090,0.000480
10,14,24,35650,83428,119078,0.001584,0.002321,0.003905
10,14,24,22945,208711,231656,0.001038,0.005346,0.006384
10,15,25,26073,3062839,3088912,0.001208,0.062015,0.063223
10,14,24,11300,1034433,1045733,0.000528,0.017904,0.018432
10,13,23,36841,183932,220773,0.001500,0.003393,0.004893
10,14,24,26421,1390367,1416788,0.000993,0.026605,0.027598
10,14,24,35138,813448,848586,0.001432,0.013946,0.015378
10,15,25,23968,869378,893346,0.000898,0.015292,0.016190
10,15,25,11875,1707506,1719381,0.000451,0.033212,0.033663
9,15,24,3870,1460647,1464517,0.000201,0.025647,0.025848
9,13,22,5492,15745,21237,0.000253,0.000301,0.000554
9,14,23,5249,118767,124016,0.000253,0.002121,0.002374
10,14,24,100406,144927,245333,0.003286,0.002986,0.006272
10,12,22,16848,21192,38040,0.000705,0.000493,0.001198
9,12,21,5420,36724,42144,0.000220,0.000785,0.001005
10,14,24,6846,44309,51155,0.000284,0.001113,0.001397
9,15,24,3119,2130270,2133389,0.000136,0.043558,0.043694
10,15,25,44457,294029,338486,0.001698,0.005719,0.007417
9,15,24,12163,2096265,2108428,0.000475,0.041749,0.042224
8,14,22,535,1687123,1687658,0.000025,0.029069,0.029094
8,14,22,1567,84050,85617,0.000077,0.001548,0.001625
9,11,20,1894,36088,37982,0.000090,0.000570,0.000660
9,14,23,6732,131153,137885,0.000326,0.002346,0.002672
9,13,22,3111,351192,354303,0.000150,0.005827,0.005977
10,15,25,74408,173079,247487,0.002670,0.003481,0.006151
9,14,23,19241,1195001,1214242,0.000703,0.024060,0.024763
9,14,23,3535,156601,160136,0.000142,0.002802,0.002944
10,15,25,19475,1721032,1740507,0.000819,0.030564,0.031383
10,13,23,28693,201677,230370,0.001123,0.003485,0.004608
10,13,23,28245,215695,243940,0.000982,0.004009,0.004991
9,12,21,1681,6105,7786,0.000069,0.000164,0.000233
10,13,23,14266,58508,72774,0.000589,0.001285,0.001874
9,14,23,3323,804833,808156,0.000169,0.016962,0.017131
9,14,23,6307,538476,544783,0.000274,0.009454,0.009728
10,15,25,33553,2093563,2127116,0.001324,0.045048,0.046372
10,14,24,64475,560368,624843,0.003104,0.011364,0.014468
9,14,23,11116,495823,506939,0.000477,0.009190,0.009667
9,14,23,4131,227515,231646,0.000194,0.003567,0.003761
10,13,23,17309,376185,393494,0.000691,0.006454,0.007145
10,15,25,46298,1108462,1154760,0.001771,0.024595,0.026366
8,13,21,294,318069,318363,0.000013,0.005915,0.005928
10,14,24,15665,105687,121352,0.000679,0.001888,0.002567
10,13,23,35637,469186,504823,0.001334,0.009029,0.010363
9,13,22,8043,61485,69528,0.000359,0.001516,0.001875
9,13,22,2902,83758,86660,0.000137,0.001946,0.002083
8,14,22,575,372450,373025,0.000027,0.008414,0.008441
10,14,24,18484,294856,313340,0.000762,0.006573,0.007335
9,14,23,18293,208665,226958,0.000745,0.004493,0.005238
10,12,22,15910,22065,37975,0.000737,0.000540,0.001277
10,12,22,30039,25895,55934,0.001205,0.000651,0.001856
8,14,22,1134,947182,948316,0.000055,0.020841,0.020896
10,15,25,19627,1459856,1479483,0.000840,0.028477,0.029317
10,14,24,19445,1197753,1217198,0.000773,0.021329,0.022102
9,14,23,13642,449791,463433,0.000600,0.007955,0.008555
8,14,22,325,144225,144550,0.000013,0.002510,0.002523
10,14,24,10584,1606949,1617533,0.000470,0.026868,0.027338
10,15,25,18855,2408631,2427486,0.000770,0.041556,0.042326
9,14,23,2886,105253,108139,0.000135,0.001869,0.002004
10,15,25,49760,1033561,1083321,0.001645,0.017746,0.019391
9,15,24,851,2422814,2423665,0.000038,0.044900,0.044938
9,15,24,7427,1211533,1218960,0.000348,0.020693,0.021041
10,15,25,21108,395628,416736,0.000825,0.007451,0.008276
9,14,23,2673,128837,131510,0.000117,0.002233,0.002350
10,14,24,8028,733903,741931,0.000357,0.012765,0.013122
10,15,25,24486,2933608,2958094,0.001025,0.049658,0.050683
10,15,25,12069,1284849,1296918,0.000516,0.022684,0.023200
9,15,24,3173,2386702,2389875,0.000346,0.040421,0.040767
10,15,25,63543,3842294,3905837,0.002489,0.066817,0.069306
9,14,23,15865,307583,323448,0.000695,0.005518,0.006213
9,15,24,3708,638628,642336,0.000169,0.010997,0.011166
10,13,23,26927,34791,61718,0.001126,0.000604,0.001730
9,14,23,2502,460546,463048,0.000110,0.008218,0.008328
11,15,26,87315,403977,491292,0.003013,0.008618,0.011631
9,14,23,1750,711067,712817,0.000082,0.015930,0.016012
9,10,19,6510,1037,7547,0.000311,0.000036,0.000347
10,12,22,44996,135184,180180,0.001899,0.002968,0.004867
9,14,23,2627,57124,59751,0.000124,0.001380,0.001504
9,12,21,4294,37791,42085,0.000177,0.000988,0.001165
9,14,23,2777,260344,263121,0.000132,0.005962,0.006094
10,15,25,38583,2741755,2780338,0.001524,0.053786,0.055310
8,15,23,939,2868869,2869808,0.000040,0.048381,0.048421
10,15,25,34324,192287,226611,0.001380,0.003554,0.004934
10,14,24,34663,488085,522748,0.001180,0.008688,0.009868
9,8,17,6473,103,6576,0.000233,0.000002,0.000235
10,12,22,19073,46127,65200,0.000717,0.000996,0.001713
10,14,24,61435,173842,235277,0.002123,0.003923,0.006046
10,15,25,54732,1026145,1080877,0.002086,0.024382,0.026468
10,12,22,12282,4202,16484,0.000538,0.000117,0.000655
10,14,24,33713,426254,459967,0.001429,0.009537,0.010966
9,15,24,5453,2929310,2934763,0.000275,0.058181,0.058456
10,15,25,26389,1163322,1189711,0.001169,0.019595,0.020764
10,13,23,6793,205651,212444,0.000322,0.003685,0.004007
10,15,25,30092,8004617,8034709,0.001136,0.151359,0.152495
9,15,24,3516,2663609,2667125,0.000177,0.050320,0.050497
10,15,25,11583,1600648,1612231,0.000563,0.028858,0.029421
9,14,23,4186,1025912,1030098,0.000201,0.018026,0.018227
9,14,23,1433,658902,660335,0.000071,0.011680,0.011751
8,15,23,1999,2278310,2280309,0.000092,0.038995,0.039087
10,14,24,25331,116937,142268,0.001074,0.002111,0.003185
9,14,23,7999,435182,443181,0.000313,0.007584,0.007897
7,15,22,216,5266026,5266242,0.000007,0.089121,0.089128
10,16,26,13589,4573093,4586682,0.000583,0.077065,0.077648
9,15,24,3787,1288663,1292450,0.000188,0.022040,0.022228
10,13,23,18322,24093,42415,0.000710,0.000498,0.001208
10,14,24,24517,837716,862233,0.000905,0.014358,0.015263
8,13,21,500,149671,150171,0.000018,0.002662,0.002680
7,14,21,283,183936,184219,0.000011,0.003271,0.003282
10,16,26,19483,3767429,3786912,0.000817,0.065555,0.066372
9,15,24,1428,1601607,1603035,0.000067,0.027349,0.027416
10,13,23,40523,148449,188972,0.001648,0.002727,0.004375
7,15,22,217,2545612,2545829,0.000007,0.043601,0.043608
9,14,23,5492,893927,899419,0.000246,0.014743,0.014989
8,15,23,1817,981050,982867,0.000067,0.018099,0.018166
9,16,25,6673,4764456,4771129,0.000298,0.081731,0.082029
10,14,24,48369,59317,107686,0.001920,0.001091,0.003011
10,14,24,21368,264596,285964,0.000762,0.005067,0.005829
9,14,23,5056,269189,274245,0.000206,0.004900,0.005106
8,14,22,526,146186,146712,0.000021,0.002884,0.002905
10,15,25,20066,1828750,1848816,0.000811,0.033688,0.034499
11,16,27,151845,17104703,17256548,0.005173,0.293339,0.298512
10,14,24,11822,416780,428602,0.000569,0.008197,0.008766
10,15,25,32667,882579,915246,0.001325,0.018156,0.019481
8,16,24,626,1709484,1710110,0.000032,0.032652,0.032684
10,14,24,10312,618371,628683,0.000471,0.011597,0.012068
9,14,23,4837,254718,259555,0.000231,0.004707,0.004938
9,16,25,29388,1700500,1729888,0.001065,0.032391,0.033456
10,13,23,42325,1548,43873,0.001781,0.000054,0.001835
9,14,23,1113,724113,725226,0.000044,0.013583,0.013627
9,14,23,20055,394083,414138,0.000774,0.007433,0.008207
10,13,23,16495,88149,104644,0.000679,0.001856,0.002535
9,15,24,6279,206827,213106,0.000260,0.004625,0.004885
9,15,24,3188,3327157,3330345,0.000138,0.058862,0.059000
10,15,25,32519,404232,436751,0.001300,0.007093,0.008393
9,15,24,6509,399264,405773,0.000292,0.007210,0.007502
9,15,24,955,3980123,3981078,0.000041,0.067381,0.067422
10,15,25,48131,8115931,8164062,0.001949,0.142708,0.144657
8,15,23,325,2045223,2045548,0.000016,0.036403,0.036419
